Date,ProductID,ProductName,Category,Brand,CustomerID,CustomerName,Gender,Region,StoreID,StoreName,StoreCity,Quantity,UnitPrice,Discount,SalesAmount,Profit
2023-02-02,P0241,Philips Audience,Home,Philips,C0442,Logan,Female,Port Michelle,S002,Store_2,New Laura,5,49073,0.1,220828.5,45654.67
2023-08-20,P0390,Pepsi Religious,Food,Pepsi,C0298,Angela,Male,West Ashleyton,S032,Store_32,Port Dannyborough,8,14432,0.2,92364.8,23097.76
2023-10-24,P0332,Oreo Bill,Food,Oreo,C0765,Scott,Female,Kellyberg,S048,Store_48,Williamsmouth,8,20831,0.05,158315.6,20036.96
2023-04-20,P0102,Nike Little,Fashion,Nike,C0143,Denise,Female,Port Madisonstad,S007,Store_7,Lisafurt,3,23336,0.2,56006.4,16083.08
2023-01-01,P0087,HP Particular,Electronics,HP,C0492,Tara,Female,Jaimeport,S013,Store_13,Markmouth,4,36404,0.2,116492.8,7701.03
2023-11-07,P0016,Samsung Enjoy,Electronics,Samsung,C0540,Alan,Female,Williamside,S034,Store_34,Allenchester,8,23219,0.0,185752.0,20882.14
2023-01-09,P0446,Estee Lauder Force,Beauty,Estee Lauder,C0702,Alexis,Female,East Erinberg,S033,Store_33,Adamfurt,3,35589,0.0,106767.0,26188.16
2023-02-05,P0296,Tefal Point,Home,Tefal,C0923,Gary,Male,Leonfort,S013,Store_13,Markmouth,4,49677,0.0,198708.0,54773.88
2023-07-09,P0063,Dell Sister,Electronics,Dell,C0015,Michele,Female,West Lori,S012,Store_12,Kariport,6,35280,0.15,179928.0,51793.71
2023-10-14,P0039,Apple Personal,Electronics,Apple,C0068,Lisa,Female,Port Michael,S015,Store_15,Samanthaview,1,15973,0.0,15973.0,1171.37
2023-08-05,P0463,Nivea Approach,Beauty,Nivea,C0856,Mario,Male,Fosterbury,S003,Store_3,Melissatown,2,35609,0.1,64096.2,5094.68
2023-01-17,P0164,H&M Should,Fashion,H&M,C0292,William,Female,New Anthonyhaven,S048,Store_48,Williamsmouth,1,6301,0.0,6301.0,1284.38
2023-05-20,P0259,Philips Assume,Home,Philips,C0533,Rebecca,Male,New Robertbury,S011,Store_11,South Terrimouth,1,31647,0.15,26899.95,1411.43
2023-09-06,P0470,Nivea Though,Beauty,Nivea,C0250,Melissa,Male,South Kelseyburgh,S010,Store_10,South Carla,6,28159,0.05,160506.3,34746.59
2023-10-24,P0471,Nivea Occur,Beauty,Nivea,C0466,Gina,Female,West Keithmouth,S036,Store_36,Lake Ryan,8,3136,0.2,20070.4,4341.41
2023-10-13,P0006,Samsung Keep,Electronics,Samsung,C0239,Leslie,Female,Josephland,S026,Store_26,Hoffmanville,7,13682,0.15,81407.9,9760.18
2023-11-30,P0321,Oreo Give,Food,Oreo,C0174,Angela,Male,Port Alyssa,S040,Store_40,New Sandraton,7,5476,0.0,38332.0,3843.6
2023-02-04,P0157,Zara Heart,Fashion,Zara,C0010,Cristian,Male,West Daniel,S041,Store_41,Burnshaven,6,803,0.05,4577.1,1297.27
2023-06-11,P0435,Maybelline South,Beauty,Maybelline,C0900,Jennifer,Female,South Heatherside,S037,Store_37,South Tonyashire,6,17760,0.1,95904.0,21095.9
2023-01-09,P0253,Philips Reason,Home,Philips,C0811,Michelle,Female,Youngfurt,S017,Store_17,Davidmouth,4,40772,0.2,130470.4,20445.0
2023-03-26,P0430,Maybelline International,Beauty,Maybelline,C0164,Jacob,Male,Thomasfort,S050,Store_50,Mendozastad,4,36071,0.1,129855.6,17206.32
2023-01-28,P0428,Maybelline Response,Beauty,Maybelline,C0767,Blake,Male,East Rickey,S042,Store_42,Paulmouth,4,23517,0.1,84661.2,10153.13
2023-02-03,P0095,HP Newspaper,Electronics,HP,C0352,Faith,Female,East Williamshire,S049,Store_49,Weissstad,8,30327,0.05,230485.2,57813.34
2023-04-13,P0117,Nike Pass,Fashion,Nike,C0492,Tara,Female,Jaimeport,S017,Store_17,Davidmouth,1,8455,0.05,8032.25,2342.12
2023-09-04,P0062,Dell Policy,Electronics,Dell,C0973,Rachael,Male,Bartonmouth,S024,Store_24,South Whitneyport,8,27856,0.0,222848.0,16298.19
2023-03-24,P0294,Tefal Task,Home,Tefal,C0102,Kevin,Female,New Carrieshire,S006,Store_6,Alyssaview,3,30551,0.15,77905.05,13254.08
2023-05-09,P0228,Sealy Tonight,Home,Sealy,C0983,Joshua,Male,Ericport,S003,Store_3,Melissatown,1,47587,0.15,40448.95,6695.92
2023-02-25,P0296,Tefal Point,Home,Tefal,C0222,Tiffany,Female,Rhodeston,S046,Store_46,Lisaside,10,28284,0.2,226272.0,38131.98
2023-05-10,P0488,Shiseido Strategy,Beauty,Shiseido,C0881,Julie,Male,Brookeland,S011,Store_11,South Terrimouth,3,16783,0.1,45314.1,4309.64
2023-08-12,P0232,Sealy Business,Home,Sealy,C0047,Erin,Male,Tiffanyborough,S011,Store_11,South Terrimouth,6,41620,0.0,249720.0,30348.01
2023-07-01,P0432,Maybelline Establish,Beauty,Maybelline,C0206,James,Female,Port Rayville,S005,Store_5,Heathermouth,3,12027,0.05,34276.95,6041.4
2023-08-03,P0263,Panasonic Join,Home,Panasonic,C0952,Toni,Female,West Lisa,S033,Store_33,Adamfurt,10,23357,0.15,198534.5,45549.68
2023-02-08,P0159,Zara Turn,Fashion,Zara,C0827,Zachary,Female,Ivanstad,S050,Store_50,Mendozastad,5,24688,0.1,111096.0,19688.76
2023-05-06,P0077,Dell Protect,Electronics,Dell,C0060,Lindsey,Female,Port Russellview,S018,Store_18,Marialand,3,4206,0.0,12618.0,793.67
2023-01-28,P0262,Panasonic Assume,Home,Panasonic,C0908,Marcus,Male,Christopherfort,S039,Store_39,West Shawnashire,6,33628,0.0,201768.0,53250.35
2023-09-15,P0360,Lays Why,Food,Lays,C0069,Eric,Female,Billyton,S034,Store_34,Allenchester,6,48892,0.05,278684.4,49121.23
2023-09-28,P0004,Samsung Raise,Electronics,Samsung,C0337,Nicole,Female,Port Ericville,S019,Store_19,Colemanberg,3,37193,0.05,106000.05,19828.66
2023-11-02,P0091,HP Character,Electronics,HP,C0745,Steven,Male,Lake Allisonland,S037,Store_37,South Tonyashire,8,24601,0.0,196808.0,54624.02
2023-07-05,P0359,Lays Might,Food,Lays,C0811,Michelle,Female,Youngfurt,S027,Store_27,Jamesfort,6,32132,0.2,154233.6,31549.8
2023-10-24,P0109,Nike Lead,Fashion,Nike,C0424,Michael,Male,Kirstenborough,S008,Store_8,South Matthewport,9,48455,0.0,436095.0,102355.48
2023-04-18,P0470,Nivea Though,Beauty,Nivea,C0977,Lori,Male,Port Miabury,S026,Store_26,Hoffmanville,10,45034,0.2,360272.0,41556.43
2023-10-02,P0372,Heinz Author,Food,Heinz,C0903,Sandra,Male,Nielsenton,S014,Store_14,Port Frances,9,32857,0.1,266141.7,68806.41
2023-10-15,P0498,Shiseido Foreign,Beauty,Shiseido,C0100,Michael,Female,North Richard,S046,Store_46,Lisaside,8,46728,0.1,336441.6,96084.12
2023-02-06,P0288,Tefal Rock,Home,Tefal,C0612,Stephen,Male,Joycebury,S004,Store_4,Courtneymouth,3,34054,0.1,91945.8,6686.77
2023-01-24,P0329,Oreo Left,Food,Oreo,C0598,Mark,Female,Farleyside,S046,Store_46,Lisaside,1,10304,0.05,9788.8,2748.78
2023-05-06,P0092,HP We,Electronics,HP,C0311,Kathleen,Male,South Charles,S007,Store_7,Lisafurt,4,26417,0.1,95101.2,9898.36
2023-07-04,P0177,H&M State,Fashion,H&M,C0285,Dennis,Male,South Brenda,S021,Store_21,Ellisonfurt,8,1979,0.15,13457.2,1674.63
2023-04-21,P0272,Panasonic Father,Home,Panasonic,C0501,Chad,Female,Christopherview,S048,Store_48,Williamsmouth,5,26512,0.1,119304.0,24884.13
2023-05-11,P0365,Heinz Until,Food,Heinz,C0874,Margaret,Female,Josefurt,S045,Store_45,East Brandon,10,9360,0.15,79560.0,7912.46
2023-05-16,P0468,Nivea Good,Beauty,Nivea,C0152,Leslie,Female,Mcconnellfurt,S005,Store_5,Heathermouth,7,11989,0.05,79726.85,3997.86
2023-08-01,P0414,L'Oreal Significant,Beauty,L'Oreal,C0525,Elizabeth,Male,North Michaelport,S024,Store_24,South Whitneyport,9,10532,0.0,94788.0,26194.62
2023-02-16,P0471,Nivea Occur,Beauty,Nivea,C0126,Michael,Male,Joseborough,S033,Store_33,Adamfurt,5,30593,0.15,130020.25,38466.96
2023-10-02,P0244,Philips Ability,Home,Philips,C0888,Joann,Female,Griffinbury,S041,Store_41,Burnshaven,1,3116,0.15,2648.6,251.12
2023-07-16,P0330,Oreo Order,Food,Oreo,C0226,Jared,Female,South Andre,S024,Store_24,South Whitneyport,10,28205,0.05,267947.5,71144.0
2023-09-29,P0372,Heinz Author,Food,Heinz,C0014,Kelsey,Male,Woodsstad,S033,Store_33,Adamfurt,4,19663,0.05,74719.4,19991.83
2023-04-27,P0189,Uniqlo Trouble,Fashion,Uniqlo,C0534,Brandi,Female,Markside,S050,Store_50,Mendozastad,1,21175,0.0,21175.0,2746.51
2023-04-12,P0166,H&M Lay,Fashion,H&M,C0406,Jon,Female,Theresatown,S011,Store_11,South Terrimouth,8,45177,0.2,289132.8,38210.89
2023-11-17,P0246,Philips Development,Home,Philips,C0855,Wesley,Female,West Paulachester,S008,Store_8,South Matthewport,3,35248,0.05,100456.8,14881.62
2023-10-17,P0170,H&M Past,Fashion,H&M,C0165,Lindsey,Female,Hollyton,S040,Store_40,New Sandraton,4,3497,0.2,11190.4,2586.87
2023-11-19,P0464,Nivea Sort,Beauty,Nivea,C0539,James,Female,Greenbury,S049,Store_49,Weissstad,9,42638,0.2,306993.6,36870.03
2023-11-04,P0172,H&M Green,Fashion,H&M,C0031,Jennifer,Male,West Jessicabury,S007,Store_7,Lisafurt,5,30024,0.0,150120.0,13338.46
2023-09-03,P0124,Adidas Week,Fashion,Adidas,C0839,Jessica,Female,Christineside,S014,Store_14,Port Frances,1,41871,0.15,35590.35,10670.3
2023-12-07,P0355,Lays Would,Food,Lays,C0118,Melissa,Female,West Sara,S007,Store_7,Lisafurt,5,45772,0.15,194531.0,13597.54
2023-08-18,P0243,Philips Those,Home,Philips,C0622,James,Male,South Paul,S009,Store_9,North Curtishaven,5,12316,0.0,61580.0,7317.4
2023-02-26,P0249,Philips Much,Home,Philips,C0305,John,Male,New Chad,S022,Store_22,Geraldside,8,49592,0.0,396736.0,28278.41
2023-10-13,P0313,Nestle See,Food,Nestle,C0196,Jennifer,Male,West Linda,S029,Store_29,Lake Kimberlyland,9,22857,0.05,195427.35,32729.41
2023-10-03,P0353,Lays Lawyer,Food,Lays,C0127,Carly,Female,Brownton,S003,Store_3,Melissatown,2,10968,0.0,21936.0,5494.82
2023-11-01,P0433,Maybelline Page,Beauty,Maybelline,C0122,Debra,Female,North Thomas,S040,Store_40,New Sandraton,6,19440,0.15,99144.0,24675.48
2023-05-13,P0015,Samsung Western,Electronics,Samsung,C0990,Tyler,Female,Jenniferchester,S022,Store_22,Geraldside,7,12833,0.2,71864.8,19310.55
2023-12-10,P0353,Lays Lawyer,Food,Lays,C0647,Amanda,Female,North Lukefort,S041,Store_41,Burnshaven,9,18078,0.0,162702.0,33621.06
2023-07-04,P0189,Uniqlo Trouble,Fashion,Uniqlo,C0030,Carol,Female,Wyattchester,S048,Store_48,Williamsmouth,9,36167,0.1,292952.7,67999.52
2023-04-02,P0397,Pepsi Teach,Food,Pepsi,C0713,David,Female,Port Melanie,S009,Store_9,North Curtishaven,2,5495,0.1,9891.0,2896.63
2023-05-20,P0164,H&M Should,Fashion,H&M,C0817,Andrew,Male,Jacksonview,S009,Store_9,North Curtishaven,2,35936,0.05,68278.4,8117.16
2023-04-09,P0097,HP Think,Electronics,HP,C0393,Travis,Male,East Linda,S015,Store_15,Samanthaview,6,20410,0.15,104091.0,23877.75
2023-04-05,P0399,Pepsi Another,Food,Pepsi,C0369,Jeffery,Female,South Michael,S002,Store_2,New Laura,9,12045,0.0,108405.0,21280.04
2023-11-24,P0331,Oreo Party,Food,Oreo,C0977,Lori,Male,Port Miabury,S048,Store_48,Williamsmouth,8,49870,0.05,379012.0,24784.04
2023-12-28,P0130,Adidas Quickly,Fashion,Adidas,C0338,Christian,Female,North Victoria,S045,Store_45,East Brandon,2,44852,0.0,89704.0,11923.99
2023-11-27,P0269,Panasonic Himself,Home,Panasonic,C0718,James,Male,Ericstad,S018,Store_18,Marialand,7,48094,0.15,286159.3,62622.03
2023-11-20,P0273,Panasonic Tell,Home,Panasonic,C1000,Mary,Female,Hilltown,S041,Store_41,Burnshaven,10,17459,0.1,157131.0,41663.67
2023-02-06,P0205,IKEA Treat,Home,IKEA,C0318,Erika,Male,Elizabethview,S029,Store_29,Lake Kimberlyland,1,3910,0.0,3910.0,260.97
2023-09-10,P0438,Maybelline Middle,Beauty,Maybelline,C0762,Dana,Female,Eugeneburgh,S046,Store_46,Lisaside,9,27021,0.1,218870.1,57483.6
2023-05-10,P0350,Lays A,Food,Lays,C0634,Charles,Male,Grayburgh,S043,Store_43,West Cathy,8,40006,0.15,272040.8,71149.77
2023-05-30,P0220,IKEA Attack,Home,IKEA,C0408,Holly,Female,Zunigastad,S026,Store_26,Hoffmanville,9,25790,0.15,197293.5,26907.66
2023-05-12,P0083,HP If,Electronics,HP,C0113,Daniel,Male,West Amandastad,S041,Store_41,Burnshaven,9,13513,0.2,97293.6,13356.55
2023-04-21,P0450,Estee Lauder Trip,Beauty,Estee Lauder,C0771,Joseph,Male,Pinedatown,S035,Store_35,Karenfurt,2,44041,0.2,70465.6,5413.59
2023-12-23,P0166,H&M Lay,Fashion,H&M,C1000,Mary,Female,Hilltown,S037,Store_37,South Tonyashire,7,20009,0.15,119053.55,6400.43
2023-03-14,P0295,Tefal Else,Home,Tefal,C0612,Stephen,Male,Joycebury,S037,Store_37,South Tonyashire,9,15154,0.0,136386.0,16935.72
2023-01-24,P0137,Adidas Bag,Fashion,Adidas,C0117,Michael,Male,South Spencermouth,S024,Store_24,South Whitneyport,4,3810,0.0,15240.0,1449.32
2023-12-28,P0098,HP Great,Electronics,HP,C0483,Erik,Female,Lake Colleenland,S029,Store_29,Lake Kimberlyland,9,27963,0.2,201333.6,40791.86
2023-10-20,P0258,Philips Vote,Home,Philips,C0899,David,Female,Ryanmouth,S018,Store_18,Marialand,9,45166,0.05,386169.3,73284.04
2023-01-13,P0112,Nike Name,Fashion,Nike,C0273,Brittany,Female,Kellerfort,S040,Store_40,New Sandraton,9,15293,0.05,130755.15,36551.13
2023-10-18,P0061,Dell Moment,Electronics,Dell,C0801,Nicholas,Female,Rogerfort,S011,Store_11,South Terrimouth,6,24900,0.2,119520.0,8719.06
2023-05-27,P0081,HP Test,Electronics,HP,C0365,Robert,Female,Lake Daniel,S010,Store_10,South Carla,7,35151,0.15,209148.45,23824.61
2023-08-23,P0030,Apple Production,Electronics,Apple,C0249,Andrea,Female,Daniellestad,S040,Store_40,New Sandraton,6,34196,0.2,164140.8,31032.8
2023-07-25,P0209,IKEA Rate,Home,IKEA,C0323,Mark,Male,Thomasberg,S025,Store_25,Emilybury,8,23586,0.0,188688.0,22913.69
2023-02-26,P0205,IKEA Treat,Home,IKEA,C0418,Brian,Female,Hicksside,S016,Store_16,West Leah,5,30584,0.2,122336.0,31468.54
2023-12-30,P0377,Heinz Good,Food,Heinz,C0494,Jonathan,Female,East Haleybury,S018,Store_18,Marialand,2,49153,0.0,98306.0,11758.84
2023-07-16,P0274,Panasonic Especially,Home,Panasonic,C0514,Gregory,Male,East Jon,S011,Store_11,South Terrimouth,6,16468,0.2,79046.4,12092.3
2023-04-25,P0122,Adidas Campaign,Fashion,Adidas,C0760,Theresa,Male,Carrieberg,S011,Store_11,South Terrimouth,1,34325,0.05,32608.75,9247.98
2023-05-21,P0489,Shiseido His,Beauty,Shiseido,C0300,Susan,Female,Mirandashire,S002,Store_2,New Laura,5,8954,0.05,42531.5,6565.57
2023-10-20,P0054,Sony Enter,Electronics,Sony,C0666,Timothy,Male,Jamesborough,S049,Store_49,Weissstad,10,46427,0.15,394629.5,36346.71
2023-11-25,P0456,Estee Lauder Very,Beauty,Estee Lauder,C0505,Timothy,Male,South Peggy,S031,Store_31,North Rachel,1,21606,0.0,21606.0,2476.64
2023-10-03,P0327,Oreo Improve,Food,Oreo,C0592,Nancy,Male,Rojastown,S030,Store_30,Nicoleton,1,18606,0.2,14884.8,1410.94
2023-11-13,P0290,Tefal Nearly,Home,Tefal,C0003,Michael,Female,North Hunter,S014,Store_14,Port Frances,6,7784,0.05,44368.8,12576.15
2023-07-28,P0004,Samsung Raise,Electronics,Samsung,C0394,Karen,Male,West Johnborough,S019,Store_19,Colemanberg,8,16977,0.05,129025.2,17299.49
2023-03-02,P0399,Pepsi Another,Food,Pepsi,C0374,Eric,Male,Kathleenside,S007,Store_7,Lisafurt,9,1366,0.1,11064.6,2243.88
2023-06-01,P0410,L'Oreal Know,Beauty,L'Oreal,C0463,Erin,Male,Christinebury,S044,Store_44,East Traviston,7,14403,0.1,90738.9,6512.8
2023-12-06,P0260,Philips Opportunity,Home,Philips,C0818,Mario,Male,Joshuamouth,S002,Store_2,New Laura,10,40304,0.05,382888.0,34561.42
2023-02-13,P0210,IKEA Particular,Home,IKEA,C0354,Joshua,Male,Boydton,S016,Store_16,West Leah,9,42086,0.1,340896.6,101203.55
2023-11-12,P0235,Sealy Degree,Home,Sealy,C0291,Alexandra,Male,New Jenniferfort,S007,Store_7,Lisafurt,2,9080,0.1,16344.0,1891.61
2023-08-16,P0369,Heinz Become,Food,Heinz,C0229,George,Male,Port Anna,S039,Store_39,West Shawnashire,7,17962,0.1,113160.6,23430.37
2023-08-14,P0385,Pepsi Buy,Food,Pepsi,C0377,Kiara,Female,Williamsstad,S045,Store_45,East Brandon,9,18285,0.0,164565.0,45835.15
2023-11-30,P0378,Heinz Charge,Food,Heinz,C0138,Larry,Female,Port Ericside,S040,Store_40,New Sandraton,4,11717,0.15,39837.8,4664.29
2023-09-29,P0023,Apple Feel,Electronics,Apple,C0233,Samantha,Female,West Julieview,S050,Store_50,Mendozastad,4,17953,0.2,57449.6,13703.45
2023-02-07,P0419,L'Oreal Evidence,Beauty,L'Oreal,C0369,Jeffery,Female,South Michael,S010,Store_10,South Carla,3,27528,0.0,82584.0,23006.42
2023-09-16,P0155,Zara Tell,Fashion,Zara,C0948,Kelsey,Male,Port Dawn,S033,Store_33,Adamfurt,4,23317,0.0,93268.0,14362.86
2023-12-17,P0489,Shiseido His,Beauty,Shiseido,C0454,Ashley,Male,South Sydney,S009,Store_9,North Curtishaven,9,13979,0.2,100648.8,7874.63
2023-09-18,P0350,Lays A,Food,Lays,C0327,Matthew,Female,Lake Jacob,S040,Store_40,New Sandraton,2,27400,0.15,46580.0,5591.2
2023-08-03,P0013,Samsung Federal,Electronics,Samsung,C0768,Sandy,Female,Joannastad,S027,Store_27,Jamesfort,3,23351,0.1,63047.7,14187.55
2023-12-25,P0379,Heinz Address,Food,Heinz,C0237,Travis,Male,Patriciamouth,S046,Store_46,Lisaside,9,8270,0.05,70708.5,12417.36
2023-10-28,P0111,Nike Shoulder,Fashion,Nike,C0217,Bradley,Male,Brayview,S026,Store_26,Hoffmanville,9,9139,0.0,82251.0,6456.19
2023-12-26,P0435,Maybelline South,Beauty,Maybelline,C0960,Maria,Male,Karenville,S042,Store_42,Paulmouth,10,12452,0.2,99616.0,22596.0
2023-08-28,P0222,Sealy Lot,Home,Sealy,C0791,Ashley,Female,Melissafort,S032,Store_32,Port Dannyborough,3,21920,0.1,59184.0,9927.75
2023-09-13,P0250,Philips Image,Home,Philips,C0432,Kenneth,Female,East Gloria,S009,Store_9,North Curtishaven,8,26987,0.15,183511.6,36062.01
2023-08-28,P0384,Pepsi Analysis,Food,Pepsi,C0658,Carla,Female,Lake Raymondtown,S004,Store_4,Courtneymouth,7,32205,0.05,214163.25,62298.85
2023-01-04,P0408,L'Oreal Quickly,Beauty,L'Oreal,C0412,Lindsay,Female,New Patricia,S023,Store_23,Griffithtown,5,42056,0.05,199766.0,46521.61
2023-06-09,P0019,Samsung Face,Electronics,Samsung,C0590,Patrick,Male,North Sonia,S034,Store_34,Allenchester,2,17344,0.2,27750.4,1824.65
2023-09-05,P0332,Oreo Bill,Food,Oreo,C0681,John,Male,Hurleyland,S031,Store_31,North Rachel,1,35882,0.1,32293.8,4373.09
2023-01-24,P0120,Nike Without,Fashion,Nike,C0935,Ryan,Male,Carriehaven,S026,Store_26,Hoffmanville,4,5933,0.05,22545.4,1522.0
2023-06-18,P0418,L'Oreal Read,Beauty,L'Oreal,C0911,Brittany,Male,Robertburgh,S020,Store_20,Seanstad,7,20893,0.2,117000.8,18306.38
2023-10-10,P0337,Oreo Hope,Food,Oreo,C0898,Kristen,Male,Sarahstad,S002,Store_2,New Laura,1,11297,0.0,11297.0,1773.85
2023-11-10,P0414,L'Oreal Significant,Beauty,L'Oreal,C0070,Tonya,Female,New Lauraland,S029,Store_29,Lake Kimberlyland,6,10693,0.05,60950.1,5697.45
2023-05-02,P0046,Sony Collection,Electronics,Sony,C0469,Andrew,Male,South Markfurt,S027,Store_27,Jamesfort,6,6307,0.0,37842.0,6481.49
2023-01-20,P0256,Philips Leg,Home,Philips,C0967,Isaac,Female,North Jamesfort,S032,Store_32,Port Dannyborough,3,16972,0.15,43278.6,4251.52
2023-06-26,P0135,Adidas It,Fashion,Adidas,C0626,Daniel,Female,Whiteborough,S043,Store_43,West Cathy,1,41730,0.0,41730.0,8679.79
2023-06-26,P0402,L'Oreal Statement,Beauty,L'Oreal,C0002,William,Male,Gomezport,S009,Store_9,North Curtishaven,10,35591,0.15,302523.5,69392.32
2023-08-09,P0066,Dell Approach,Electronics,Dell,C0602,Darrell,Female,South Kenneth,S035,Store_35,Karenfurt,4,21629,0.05,82190.2,6348.35
2023-01-05,P0420,L'Oreal Me,Beauty,L'Oreal,C0071,Diana,Male,Foxmouth,S035,Store_35,Karenfurt,1,2486,0.2,1988.8,513.78
2023-06-14,P0353,Lays Lawyer,Food,Lays,C0282,Hayley,Male,North Feliciamouth,S020,Store_20,Seanstad,5,41465,0.2,165860.0,29225.87
2023-01-20,P0146,Zara Raise,Fashion,Zara,C0582,Alex,Female,North Kathleenview,S032,Store_32,Port Dannyborough,3,28621,0.0,85863.0,9504.41
2023-07-08,P0285,Tefal She,Home,Tefal,C0120,Allison,Female,Allenport,S007,Store_7,Lisafurt,5,34415,0.1,154867.5,9451.15
2023-05-18,P0243,Philips Those,Home,Philips,C0817,Andrew,Male,Jacksonview,S042,Store_42,Paulmouth,3,11560,0.05,32946.0,8971.78
2023-02-10,P0307,Nestle Drive,Food,Nestle,C0978,Michelle,Male,Brownport,S024,Store_24,South Whitneyport,2,22161,0.0,44322.0,7715.46
2023-12-26,P0251,Philips Research,Home,Philips,C0856,Mario,Male,Fosterbury,S010,Store_10,South Carla,8,48774,0.15,331663.2,39173.21
2023-10-06,P0256,Philips Leg,Home,Philips,C0859,Brian,Female,Masonview,S046,Store_46,Lisaside,7,45331,0.0,317317.0,91214.81
2023-05-22,P0375,Heinz Live,Food,Heinz,C0426,Ryan,Female,Chenborough,S019,Store_19,Colemanberg,9,43960,0.15,336294.0,82527.52
2023-09-23,P0014,Samsung Name,Electronics,Samsung,C0837,Walter,Male,East Shelbytown,S004,Store_4,Courtneymouth,9,49347,0.2,355298.4,60242.62
2023-10-23,P0176,H&M Energy,Fashion,H&M,C0796,Jacob,Female,North Annaton,S027,Store_27,Jamesfort,9,39674,0.15,303506.1,85683.08
2023-09-21,P0084,HP Cultural,Electronics,HP,C0174,Angela,Male,Port Alyssa,S021,Store_21,Ellisonfurt,4,28600,0.1,102960.0,27340.83
2023-03-31,P0048,Sony Election,Electronics,Sony,C0200,Robin,Female,Robertsonmouth,S004,Store_4,Courtneymouth,9,39151,0.1,317123.1,36989.23
2023-09-09,P0326,Oreo Various,Food,Oreo,C0694,Amber,Male,Paigeville,S013,Store_13,Markmouth,3,16564,0.1,44722.8,13000.78
2023-05-13,P0376,Heinz At,Food,Heinz,C0509,Gregory,Female,Bridgesbury,S028,Store_28,North Jason,4,25418,0.05,96588.4,5133.72
2023-02-22,P0327,Oreo Improve,Food,Oreo,C0587,Erica,Male,Julieland,S021,Store_21,Ellisonfurt,9,29623,0.0,266607.0,32588.76
2023-01-10,P0018,Samsung Industry,Electronics,Samsung,C0478,Joseph,Male,Port Donnaburgh,S047,Store_47,New Megan,7,25075,0.1,157972.5,15911.18
2023-06-08,P0497,Shiseido Simply,Beauty,Shiseido,C0624,Joshua,Male,New Bailey,S046,Store_46,Lisaside,5,32110,0.2,128440.0,19369.65
2023-07-09,P0092,HP We,Electronics,HP,C0742,David,Female,Welchborough,S020,Store_20,Seanstad,4,18701,0.0,74804.0,7754.3
2023-05-04,P0233,Sealy Teacher,Home,Sealy,C0205,Robyn,Male,East Jeffery,S013,Store_13,Markmouth,3,3696,0.0,11088.0,949.69
2023-06-01,P0042,Sony Institution,Electronics,Sony,C0804,Ann,Male,Donaldmouth,S016,Store_16,West Leah,2,28899,0.15,49128.3,11308.81
2023-05-16,P0019,Samsung Face,Electronics,Samsung,C0440,Lindsay,Male,Munoztown,S019,Store_19,Colemanberg,1,29148,0.1,26233.2,4980.86
2023-04-10,P0016,Samsung Enjoy,Electronics,Samsung,C0509,Gregory,Female,Bridgesbury,S033,Store_33,Adamfurt,7,43524,0.2,243734.4,61075.68
2023-07-14,P0165,H&M No,Fashion,H&M,C0811,Michelle,Female,Youngfurt,S039,Store_39,West Shawnashire,6,29014,0.1,156675.6,17506.88
2023-03-14,P0254,Philips Special,Home,Philips,C0585,Mary,Male,Emilyfort,S021,Store_21,Ellisonfurt,8,7731,0.0,61848.0,5827.69
2023-11-14,P0405,L'Oreal Than,Beauty,L'Oreal,C0106,Brent,Male,North Donnastad,S001,Store_1,East Jonathanview,9,3724,0.05,31840.2,7374.96
2023-10-29,P0252,Philips Bring,Home,Philips,C0238,Christina,Female,North Lisatown,S004,Store_4,Courtneymouth,9,27888,0.15,213343.2,31390.96
2023-05-15,P0396,Pepsi Speech,Food,Pepsi,C0570,Autumn,Female,North Maria,S003,Store_3,Melissatown,2,7773,0.1,13991.4,3214.73
2023-04-08,P0378,Heinz Charge,Food,Heinz,C0147,Bryan,Male,West Michelle,S042,Store_42,Paulmouth,7,1198,0.1,7547.4,771.39
2023-01-07,P0148,Zara Always,Fashion,Zara,C0438,Edward,Female,South Ashley,S050,Store_50,Mendozastad,7,9595,0.05,63806.75,11262.95
2023-03-07,P0346,Lays Significant,Food,Lays,C0286,Dwayne,Female,South Nataliemouth,S021,Store_21,Ellisonfurt,3,5641,0.05,16076.85,3053.46
2023-05-29,P0493,Shiseido Type,Beauty,Shiseido,C0541,Joshua,Male,Cantrellton,S020,Store_20,Seanstad,3,33000,0.0,99000.0,6769.48
2023-07-10,P0237,Sealy Reason,Home,Sealy,C0181,Timothy,Male,East Donald,S047,Store_47,New Megan,1,56,0.05,53.2,4.79
2023-04-04,P0075,Dell Three,Electronics,Dell,C0295,Tracy,Male,New Amandaborough,S038,Store_38,Lake Kenneth,8,48566,0.0,388528.0,82126.31
2023-01-22,P0330,Oreo Order,Food,Oreo,C0702,Alexis,Female,East Erinberg,S019,Store_19,Colemanberg,4,15084,0.0,60336.0,10100.64
2023-02-13,P0325,Oreo Growth,Food,Oreo,C0392,Natalie,Male,East Gabriela,S004,Store_4,Courtneymouth,8,34501,0.15,234606.8,22108.05
2023-05-30,P0451,Estee Lauder Light,Beauty,Estee Lauder,C0953,Michelle,Female,Port Michelleview,S007,Store_7,Lisafurt,3,32246,0.05,91901.1,13552.29
