date,productid,productname,category,brand,customerid,customername,gender,region,storeid,storename,storecity,quantity,unitprice,discount,salesamount,profit
2023-10-19,P0223,Sealy Real,Home,Sealy,C0674,Walter,Male,Stephaniebury,S012,Store_12,Kariport,2,48355.00,0.05,91874.50,6159.64
2023-05-07,P0478,Nivea So,Beauty,Nivea,C0083,Tamara,Female,Wesleyfurt,S015,Store_15,Samanthaview,7,15915.00,0.15,94694.25,23701.99
2023-07-05,P0364,Heinz Wife,Food,Heinz,C0263,Juan,Male,North Joseph,S016,Store_16,West Leah,1,31695.00,0.00,31695.00,4781.52
2023-03-17,P0429,Maybelline Medical,Beauty,Maybelline,C0651,Bill,Female,West Deborah,S029,Store_29,Lake Kimberlyland,4,14609.00,0.00,58436.00,10882.66
2023-05-26,P0470,Nivea Though,Beauty,Nivea,C0718,James,Male,Ericstad,S016,Store_16,West Leah,6,34030.00,0.05,193971.00,15409.59
2023-08-31,P0392,Pepsi Travel,Food,Pepsi,C0845,Thomas,Male,Lake Kylemouth,S050,Store_50,Mendozastad,4,18006.00,0.00,72024.00,12689.68
2023-12-27,P0378,Heinz Charge,Food,Heinz,C0820,Cynthia,Male,East Jane,S017,Store_17,Davidmouth,2,49738.00,0.05,94502.20,27269.76
2023-04-17,P0300,Tefal Together,Home,Tefal,C0540,Alan,Female,Williamside,S014,Store_14,Port Frances,6,30104.00,0.15,153530.40,15450.91
2023-06-11,P0305,Nestle Record,Food,Nestle,C0769,Dennis,Female,Anthonybury,S027,Store_27,Jamesfort,10,49251.00,0.05,467884.50,85825.27
2023-03-08,P0035,Apple Total,Electronics,Apple,C0800,Grace,Female,East Jenniferstad,S017,Store_17,Davidmouth,8,34565.00,0.10,248868.00,61290.77
2023-07-20,P0228,Sealy Tonight,Home,Sealy,C0584,Bradley,Female,Smithborough,S046,Store_46,Lisaside,1,5130.00,0.10,4617.00,803.75
2023-04-17,P0116,Nike Page,Fashion,Nike,C0468,Jessica,Male,Berrymouth,S031,Store_31,North Rachel,1,7600.00,0.05,7220.00,611.14
2023-05-02,P0070,Dell Challenge,Electronics,Dell,C0356,Crystal,Male,West Derricktown,S028,Store_28,North Jason,2,17100.00,0.00,34200.00,2642.84
2023-05-12,P0371,Heinz Impact,Food,Heinz,C0886,Robert,Male,Padillachester,S024,Store_24,South Whitneyport,5,7391.00,0.05,35107.25,4318.07
2023-05-19,P0462,Nivea Religious,Beauty,Nivea,C0669,Mariah,Female,North Margaretview,S025,Store_25,Emilybury,1,23096.00,0.20,18476.80,2186.12
2023-12-01,P0099,HP Him,Electronics,HP,C0304,Susan,Female,Lake Nicole,S026,Store_26,Hoffmanville,7,24935.00,0.10,157090.50,9418.44
2023-10-20,P0442,Estee Lauder Partner,Beauty,Estee Lauder,C0862,Darren,Male,East Richard,S003,Store_3,Melissatown,2,47371.00,0.15,80530.70,8641.97
2023-01-08,P0429,Maybelline Medical,Beauty,Maybelline,C0697,Jeremy,Female,Murphyville,S032,Store_32,Port Dannyborough,10,9338.00,0.20,74704.00,6574.80
2023-07-28,P0231,Sealy Some,Home,Sealy,C0417,Mary,Male,Dixonberg,S027,Store_27,Jamesfort,9,13206.00,0.10,106968.60,13149.53
2023-04-04,P0392,Pepsi Travel,Food,Pepsi,C0538,Tammy,Male,Jamesville,S012,Store_12,Kariport,1,39418.00,0.05,37447.10,4556.14
2023-04-03,P0122,Adidas Campaign,Fashion,Adidas,C0604,Thomas,Male,Webbview,S010,Store_10,South Carla,10,44362.00,0.00,443620.00,81666.00
2023-06-03,P0342,Lays Sit,Food,Lays,C0963,Taylor,Female,Lake Brandon,S039,Store_39,West Shawnashire,8,28724.00,0.05,218302.40,62547.84
2023-01-04,P0259,Philips Assume,Home,Philips,C0178,Derek,Female,Joshuaborough,S019,Store_19,Colemanberg,6,25361.00,0.00,152166.00,30154.50
2023-11-26,P0376,Heinz At,Food,Heinz,C0491,Laura,Female,South Karenton,S042,Store_42,Paulmouth,9,42872.00,0.05,366555.60,40826.83
2023-05-18,P0235,Sealy Degree,Home,Sealy,C0687,Jeremy,Female,New Kristyhaven,S039,Store_39,West Shawnashire,5,32422.00,0.05,154004.50,45038.73
2023-03-21,P0236,Sealy Black,Home,Sealy,C0395,Dennis,Female,Seanberg,S023,Store_23,Griffithtown,6,24532.00,0.10,132472.80,6993.23
2023-11-23,P0370,Heinz Particular,Food,Heinz,C0406,Jon,Female,Theresatown,S042,Store_42,Paulmouth,1,44308.00,0.05,42092.60,11962.02
2023-05-25,P0386,Pepsi Along,Food,Pepsi,C0154,Thomas,Male,New Carolyn,S024,Store_24,South Whitneyport,3,32059.00,0.10,86559.30,14223.48
2023-04-15,P0288,Tefal Rock,Home,Tefal,C0057,Maria,Male,North Erinville,S031,Store_31,North Rachel,2,24766.00,0.05,47055.40,6183.82
2023-07-17,P0139,Adidas End,Fashion,Adidas,C0903,Sandra,Male,Nielsenton,S028,Store_28,North Jason,9,32871.00,0.05,281047.05,15756.13
2023-03-10,P0379,Heinz Address,Food,Heinz,C0570,Autumn,Female,North Maria,S045,Store_45,East Brandon,10,36704.00,0.15,311984.00,32202.66
2023-12-04,P0099,HP Him,Electronics,HP,C0921,Edgar,Male,Lake Nathanshire,S022,Store_22,Geraldside,6,6850.00,0.20,32880.00,3909.30
2023-03-20,P0399,Pepsi Another,Food,Pepsi,C0837,Walter,Male,East Shelbytown,S024,Store_24,South Whitneyport,8,23099.00,0.05,175552.40,40115.82
2023-04-15,P0042,Sony Institution,Electronics,Sony,C0192,Debra,Female,New Aaronburgh,S005,Store_5,Heathermouth,9,38069.00,0.00,342621.00,68219.82
2023-02-26,P0113,Nike Threat,Fashion,Nike,C0449,Gregory,Male,South Jamesburgh,S047,Store_47,New Megan,4,49756.00,0.00,199024.00,57671.02
2023-09-15,P0003,Samsung Could,Electronics,Samsung,C0297,Diana,Male,Rileyburgh,S031,Store_31,North Rachel,5,29469.00,0.00,147345.00,12736.20
2023-07-08,P0372,Heinz Author,Food,Heinz,C0733,Kristina,Female,Kevinville,S020,Store_20,Seanstad,4,690.00,0.20,2208.00,465.34
2023-06-08,P0084,HP Cultural,Electronics,HP,C0278,Michael,Female,Andersonport,S014,Store_14,Port Frances,4,45670.00,0.15,155278.00,27963.56
2023-04-23,P0330,Oreo Order,Food,Oreo,C0625,Wendy,Female,Robbinsview,S034,Store_34,Allenchester,10,10552.00,0.10,94968.00,16214.65
2023-03-07,P0293,Tefal Close,Home,Tefal,C0676,Melanie,Female,West Lisa,S048,Store_48,Williamsmouth,4,8443.00,0.10,30394.80,4343.42
2023-10-27,P0361,Heinz Film,Food,Heinz,C0794,Michael,Female,Lake Anthonyview,S011,Store_11,South Terrimouth,5,48656.00,0.20,194624.00,27653.11
2023-02-10,P0318,Nestle Win,Food,Nestle,C0120,Allison,Female,Allenport,S037,Store_37,South Tonyashire,8,19017.00,0.15,129315.60,8560.77
2023-07-08,P0332,Oreo Bill,Food,Oreo,C0270,Michael,Male,Smithport,S004,Store_4,Courtneymouth,8,9345.00,0.05,71022.00,9668.21
2023-10-22,P0167,H&M Personal,Fashion,H&M,C0699,Heather,Male,Sextonside,S013,Store_13,Markmouth,8,41524.00,0.10,298972.80,55267.37
2023-08-03,P0468,Nivea Good,Beauty,Nivea,C0586,Alexander,Male,Vincentland,S031,Store_31,North Rachel,5,39086.00,0.00,195430.00,16701.50
2023-01-24,P0480,Nivea Movement,Beauty,Nivea,C0201,Amanda,Male,Elizabethtown,S014,Store_14,Port Frances,5,14346.00,0.05,68143.50,12643.96
2023-10-19,P0330,Oreo Order,Food,Oreo,C0390,Amy,Female,Dianafurt,S027,Store_27,Jamesfort,3,20587.00,0.20,49408.80,10915.81
2023-10-27,P0489,Shiseido His,Beauty,Shiseido,C0564,Alicia,Female,Brookschester,S009,Store_9,North Curtishaven,8,48502.00,0.20,310412.80,84025.69
2023-09-23,P0373,Heinz Too,Food,Heinz,C0106,Brent,Male,North Donnastad,S006,Store_6,Alyssaview,5,17757.00,0.15,75467.25,11453.26
2023-11-14,P0357,Lays Else,Food,Lays,C0509,Gregory,Female,Bridgesbury,S046,Store_46,Lisaside,9,13643.00,0.15,104368.95,19461.14
2023-11-25,P0260,Philips Opportunity,Home,Philips,C0477,Mary,Male,Lake Christopherstad,S022,Store_22,Geraldside,6,1512.00,0.05,8618.40,2096.05
2023-05-10,P0336,Oreo Wind,Food,Oreo,C0993,Michael,Female,Matafurt,S043,Store_43,West Cathy,5,16494.00,0.05,78346.50,7632.39
2023-11-14,P0179,H&M Should,Fashion,H&M,C0779,Connor,Male,South Dawnfurt,S036,Store_36,Lake Ryan,2,44419.00,0.00,88838.00,23304.66
2023-09-02,P0195,Uniqlo Seven,Fashion,Uniqlo,C0051,Thomas,Male,New Lindsey,S005,Store_5,Heathermouth,10,22999.00,0.05,218490.50,60002.30
2023-06-22,P0118,Nike Analysis,Fashion,Nike,C0282,Hayley,Male,North Feliciamouth,S027,Store_27,Jamesfort,5,22470.00,0.15,95497.50,9263.00
2023-05-02,P0153,Zara It,Fashion,Zara,C0667,Beth,Male,Seanport,S024,Store_24,South Whitneyport,5,34064.00,0.10,153288.00,32320.72
2023-04-13,P0379,Heinz Address,Food,Heinz,C0885,James,Female,Pricechester,S022,Store_22,Geraldside,6,23446.00,0.05,133642.20,21218.24
2023-01-23,P0016,Samsung Enjoy,Electronics,Samsung,C0484,Alexandra,Male,Port Justin,S014,Store_14,Port Frances,2,36589.00,0.20,58542.40,10661.62
2023-01-22,P0451,Estee Lauder Light,Beauty,Estee Lauder,C0054,David,Female,Lisastad,S023,Store_23,Griffithtown,7,23949.00,0.10,150878.70,32295.96
2023-08-09,P0030,Apple Production,Electronics,Apple,C0312,Maxwell,Female,North Steventon,S033,Store_33,Adamfurt,8,7714.00,0.15,52455.20,13770.53
2023-07-12,P0118,Nike Analysis,Fashion,Nike,C0368,Daniel,Male,Weeksland,S037,Store_37,South Tonyashire,8,19820.00,0.20,126848.00,18453.92
2023-05-27,P0039,Apple Personal,Electronics,Apple,C0181,Timothy,Male,East Donald,S008,Store_8,South Matthewport,9,44319.00,0.10,358983.90,89455.01
2023-01-20,P0442,Estee Lauder Partner,Beauty,Estee Lauder,C0605,Tracy,Male,Lake Frankview,S007,Store_7,Lisafurt,10,5364.00,0.10,48276.00,8290.39
2023-05-27,P0129,Adidas Part,Fashion,Adidas,C0133,Jeffrey,Female,West Laurentown,S045,Store_45,East Brandon,1,33260.00,0.05,31597.00,5740.59
2023-07-24,P0226,Sealy Herself,Home,Sealy,C0293,Karen,Male,Ruizfurt,S014,Store_14,Port Frances,3,27780.00,0.15,70839.00,15746.11
2023-03-14,P0066,Dell Approach,Electronics,Dell,C0135,Regina,Female,Lindaside,S009,Store_9,North Curtishaven,5,26441.00,0.10,118984.50,29129.38
2023-11-17,P0374,Heinz Personal,Food,Heinz,C0347,Thomas,Female,Clineville,S036,Store_36,Lake Ryan,9,15647.00,0.20,112658.40,17803.34
2023-01-11,P0217,IKEA Agent,Home,IKEA,C0764,Krista,Male,Amyberg,S009,Store_9,North Curtishaven,7,13692.00,0.10,86259.60,18628.69
2023-09-09,P0228,Sealy Tonight,Home,Sealy,C0891,Matthew,Male,New Ronald,S025,Store_25,Emilybury,5,1812.00,0.10,8154.00,927.00
2023-06-02,P0018,Samsung Industry,Electronics,Samsung,C0014,Kelsey,Male,Woodsstad,S049,Store_49,Weissstad,10,35458.00,0.15,301393.00,71843.53
2023-08-22,P0030,Apple Production,Electronics,Apple,C0052,Michele,Female,West Kaylafurt,S007,Store_7,Lisafurt,6,20649.00,0.05,117699.30,17124.89
2023-10-07,P0409,L'Oreal Some,Beauty,L'Oreal,C0360,Nathan,Female,Sharonview,S049,Store_49,Weissstad,3,23046.00,0.10,62224.20,16026.89
2023-12-27,P0256,Philips Leg,Home,Philips,C0500,Matthew,Male,South Mark,S004,Store_4,Courtneymouth,3,13003.00,0.05,37058.55,8198.42
2023-10-16,P0228,Sealy Tonight,Home,Sealy,C0772,Jasmine,Female,Markmouth,S003,Store_3,Melissatown,9,41728.00,0.00,375552.00,46752.41
2023-11-17,P0091,HP Character,Electronics,HP,C0666,Timothy,Male,Jamesborough,S008,Store_8,South Matthewport,6,35885.00,0.05,204544.50,37392.82
2023-12-08,P0260,Philips Opportunity,Home,Philips,C0073,Marc,Male,Woodsshire,S030,Store_30,Nicoleton,3,29075.00,0.10,78502.50,7076.23
2023-08-25,P0066,Dell Approach,Electronics,Dell,C0470,Sabrina,Female,South Adam,S022,Store_22,Geraldside,9,43879.00,0.00,394911.00,83790.79
2023-05-04,P0340,Oreo Report,Food,Oreo,C0855,Wesley,Female,West Paulachester,S018,Store_18,Marialand,2,5089.00,0.20,8142.40,1634.10
2023-05-24,P0360,Lays Why,Food,Lays,C0917,Joshua,Male,Petersshire,S041,Store_41,Burnshaven,8,17995.00,0.10,129564.00,9965.57
2023-09-01,P0157,Zara Heart,Fashion,Zara,C0626,Daniel,Female,Whiteborough,S031,Store_31,North Rachel,1,39854.00,0.00,39854.00,3164.31
2023-04-04,P0488,Shiseido Strategy,Beauty,Shiseido,C0699,Heather,Male,Sextonside,S019,Store_19,Colemanberg,4,37029.00,0.10,133304.40,38996.31
2023-09-09,P0374,Heinz Personal,Food,Heinz,C0488,Thomas,Male,Barbaraberg,S018,Store_18,Marialand,4,36996.00,0.15,125786.40,25969.63
2023-03-28,P0045,Sony Do,Electronics,Sony,C0991,Whitney,Male,Lesliemouth,S035,Store_35,Karenfurt,9,42939.00,0.00,386451.00,22067.51
2023-04-23,P0336,Oreo Wind,Food,Oreo,C0148,David,Male,North Gabrielle,S045,Store_45,East Brandon,9,17133.00,0.10,138777.30,39380.15
2023-12-03,P0487,Shiseido Art,Beauty,Shiseido,C0388,Jennifer,Female,Port Carrietown,S009,Store_9,North Curtishaven,6,16177.00,0.00,97062.00,6550.31
2023-03-08,P0155,Zara Tell,Fashion,Zara,C0243,Lucas,Male,North Anthonyborough,S003,Store_3,Melissatown,7,24078.00,0.15,143264.10,28027.83
2023-02-22,P0401,L'Oreal At,Beauty,L'Oreal,C0026,Wendy,Female,Port Jessefurt,S021,Store_21,Ellisonfurt,10,13035.00,0.15,110797.50,29873.53
2023-11-02,P0453,Estee Lauder Production,Beauty,Estee Lauder,C0187,Donald,Male,South Alison,S008,Store_8,South Matthewport,2,32784.00,0.10,59011.20,16594.18
2023-02-28,P0199,Uniqlo Camera,Fashion,Uniqlo,C0768,Sandy,Female,Joannastad,S026,Store_26,Hoffmanville,6,1268.00,0.00,7608.00,983.43
2023-12-04,P0140,Adidas Choose,Fashion,Adidas,C0558,Angela,Male,East Robertfort,S003,Store_3,Melissatown,1,48356.00,0.15,41102.60,7871.79
2023-06-11,P0148,Zara Always,Fashion,Zara,C0346,Justin,Female,Meyersfurt,S023,Store_23,Griffithtown,3,14481.00,0.15,36926.55,4333.03
2023-08-26,P0391,Pepsi Home,Food,Pepsi,C0568,Daniel,Male,Port Kristenside,S042,Store_42,Paulmouth,8,12301.00,0.15,83646.80,23811.86
2023-05-05,P0250,Philips Image,Home,Philips,C0089,John,Female,Port Christineview,S008,Store_8,South Matthewport,7,47450.00,0.15,282327.50,75116.60
2023-02-20,P0470,Nivea Though,Beauty,Nivea,C0476,Amy,Male,East Ana,S015,Store_15,Samanthaview,1,40665.00,0.00,40665.00,6344.62
2023-07-07,P0003,Samsung Could,Electronics,Samsung,C0376,Victoria,Male,New Jameshaven,S020,Store_20,Seanstad,6,23506.00,0.20,112828.80,20900.24
2023-08-11,P0219,IKEA Performance,Home,IKEA,C0468,Jessica,Male,Berrymouth,S027,Store_27,Jamesfort,1,8412.00,0.20,6729.60,1352.40
2023-03-25,P0332,Oreo Bill,Food,Oreo,C0149,Elizabeth,Female,South Justinside,S003,Store_3,Melissatown,10,35976.00,0.00,359760.00,24559.66
2023-04-04,P0195,Uniqlo Seven,Fashion,Uniqlo,C0962,William,Female,West Erica,S009,Store_9,North Curtishaven,4,7803.00,0.20,24969.60,3290.29
2023-07-21,P0200,Uniqlo Democratic,Fashion,Uniqlo,C0490,Eric,Female,Port Kyle,S043,Store_43,West Cathy,8,1473.00,0.10,10605.60,1135.12
2023-09-02,P0365,Heinz Until,Food,Heinz,C0871,Ryan,Male,South Kirstenport,S003,Store_3,Melissatown,4,43493.00,0.10,156574.80,15863.84
2023-05-14,P0143,Zara Office,Fashion,Zara,C0088,Michelle,Male,Birdchester,S049,Store_49,Weissstad,8,30289.00,0.05,230196.40,14728.99
2023-09-28,P0026,Apple Trade,Electronics,Apple,C0008,Bruce,Male,Randyhaven,S049,Store_49,Weissstad,1,265.00,0.20,212.00,50.99
2023-12-15,P0101,Nike Tell,Fashion,Nike,C0534,Brandi,Female,Markside,S004,Store_4,Courtneymouth,4,16107.00,0.15,54763.80,11866.45
2023-01-05,P0487,Shiseido Art,Beauty,Shiseido,C0793,Joy,Female,West Johnport,S040,Store_40,New Sandraton,1,29063.00,0.20,23250.40,1222.97
2023-01-14,P0069,Dell Week,Electronics,Dell,C0467,Kaitlyn,Male,Lake Melissabury,S014,Store_14,Port Frances,3,49853.00,0.15,127125.15,7541.67
2023-09-07,P0266,Panasonic Bag,Home,Panasonic,C0178,Derek,Female,Joshuaborough,S036,Store_36,Lake Ryan,5,42054.00,0.10,189243.00,45665.33
2023-02-07,P0467,Nivea Responsibility,Beauty,Nivea,C0598,Mark,Female,Farleyside,S033,Store_33,Adamfurt,10,14918.00,0.10,134262.00,34480.21
2023-01-22,P0051,Sony Space,Electronics,Sony,C0380,Peter,Female,Elliottchester,S010,Store_10,South Carla,4,46985.00,0.10,169146.00,44105.51
2023-02-01,P0385,Pepsi Buy,Food,Pepsi,C0312,Maxwell,Female,North Steventon,S040,Store_40,New Sandraton,6,37960.00,0.15,193596.00,26381.35
2023-08-17,P0479,Nivea Floor,Beauty,Nivea,C0605,Tracy,Male,Lake Frankview,S012,Store_12,Kariport,7,2750.00,0.00,19250.00,2803.44
2023-07-20,P0214,IKEA Interview,Home,IKEA,C0939,William,Male,New Craig,S024,Store_24,South Whitneyport,3,43126.00,0.00,129378.00,16434.98
2023-09-03,P0063,Dell Sister,Electronics,Dell,C0427,Curtis,Female,Mendezmouth,S007,Store_7,Lisafurt,1,48499.00,0.15,41224.15,7306.61
2023-06-04,P0014,Samsung Name,Electronics,Samsung,C0722,Brian,Female,Smithberg,S002,Store_2,New Laura,5,3609.00,0.15,15338.25,3790.74
2023-07-20,P0198,Uniqlo Similar,Fashion,Uniqlo,C0974,Michael,Female,Garnerchester,S017,Store_17,Davidmouth,3,3701.00,0.10,9992.70,1090.41
2023-10-04,P0113,Nike Threat,Fashion,Nike,C0821,Tina,Male,Jenniferbury,S018,Store_18,Marialand,10,25816.00,0.20,206528.00,35732.64
2023-01-10,P0398,Pepsi Four,Food,Pepsi,C0015,Michele,Female,West Lori,S009,Store_9,North Curtishaven,10,32569.00,0.20,260552.00,38467.47
2023-11-05,P0282,Tefal Financial,Home,Tefal,C0563,Jesse,Female,North John,S034,Store_34,Allenchester,9,6168.00,0.10,49960.80,6264.37
2023-05-20,P0414,L'Oreal Significant,Beauty,L'Oreal,C0375,Henry,Male,Morenohaven,S050,Store_50,Mendozastad,3,11684.00,0.20,28041.60,6655.35
2023-04-26,P0122,Adidas Campaign,Fashion,Adidas,C0410,Jay,Male,Andreastad,S005,Store_5,Heathermouth,2,5227.00,0.20,8363.20,1777.06
2023-11-19,P0401,L'Oreal At,Beauty,L'Oreal,C0516,Lauren,Female,Bassfurt,S030,Store_30,Nicoleton,2,46613.00,0.10,83903.40,16401.28
2023-12-09,P0418,L'Oreal Read,Beauty,L'Oreal,C0400,Lisa,Male,Pamelaport,S024,Store_24,South Whitneyport,6,1755.00,0.20,8424.00,2513.75
2023-10-28,P0405,L'Oreal Than,Beauty,L'Oreal,C0802,Theresa,Female,Johnsonport,S004,Store_4,Courtneymouth,4,8997.00,0.05,34188.60,3626.96
2023-06-20,P0146,Zara Raise,Fashion,Zara,C0105,Stacy,Female,Dianeberg,S043,Store_43,West Cathy,1,6698.00,0.20,5358.40,415.11
2023-07-05,P0114,Nike Specific,Fashion,Nike,C0552,Gavin,Female,Dylanhaven,S012,Store_12,Kariport,8,10519.00,0.15,71529.20,4474.54
2023-03-14,P0359,Lays Might,Food,Lays,C0212,Donald,Male,Dawnchester,S039,Store_39,West Shawnashire,9,26035.00,0.20,187452.00,30120.46
2023-01-25,P0342,Lays Sit,Food,Lays,C0240,Brenda,Male,West Deniseview,S036,Store_36,Lake Ryan,4,20777.00,0.00,83108.00,19207.42
2023-06-08,P0107,Nike None,Fashion,Nike,C0367,Mary,Male,Port Chadburgh,S047,Store_47,New Megan,4,2216.00,0.05,8420.80,1226.15
2023-09-15,P0487,Shiseido Art,Beauty,Shiseido,C0207,Matthew,Male,Gutierrezmouth,S004,Store_4,Courtneymouth,9,3966.00,0.10,32124.60,7286.01
2023-02-13,P0205,IKEA Treat,Home,IKEA,C0477,Mary,Male,Lake Christopherstad,S046,Store_46,Lisaside,6,17036.00,0.05,97105.20,22896.53
2023-03-05,P0218,IKEA Machine,Home,IKEA,C0362,Nicholas,Male,Laurenburgh,S008,Store_8,South Matthewport,1,49006.00,0.10,44105.40,5533.66
2023-07-09,P0266,Panasonic Bag,Home,Panasonic,C0113,Daniel,Male,West Amandastad,S037,Store_37,South Tonyashire,9,13215.00,0.20,95148.00,22197.63
2023-10-30,P0427,Maybelline Here,Beauty,Maybelline,C0918,Thomas,Male,New Alanton,S013,Store_13,Markmouth,3,26251.00,0.10,70877.70,12400.26
2023-11-06,P0161,H&M Color,Fashion,H&M,C0890,Chris,Female,Ortegashire,S020,Store_20,Seanstad,5,193.00,0.05,916.75,164.28
2023-11-16,P0330,Oreo Order,Food,Oreo,C0687,Jeremy,Female,New Kristyhaven,S037,Store_37,South Tonyashire,10,24428.00,0.05,232066.00,62593.33
2023-07-29,P0391,Pepsi Home,Food,Pepsi,C0538,Tammy,Male,Jamesville,S013,Store_13,Markmouth,9,34603.00,0.20,249141.60,18563.16
2023-01-11,P0323,Oreo Everyone,Food,Oreo,C0255,Angie,Female,Lake Zachary,S036,Store_36,Lake Ryan,2,25475.00,0.20,40760.00,11013.51
2023-07-10,P0368,Heinz Able,Food,Heinz,C0319,Francisco,Female,North Aprilberg,S007,Store_7,Lisafurt,6,18071.00,0.20,86740.80,7621.01
2023-05-08,P0150,Zara Occur,Fashion,Zara,C0841,Jennifer,Female,North Brandonland,S001,Store_1,East Jonathanview,8,19224.00,0.10,138412.80,27312.65
2023-08-24,P0332,Oreo Bill,Food,Oreo,C0643,James,Female,Port Amy,S043,Store_43,West Cathy,4,40000.00,0.20,128000.00,33491.33
2023-06-13,P0196,Uniqlo Amount,Fashion,Uniqlo,C0113,Daniel,Male,West Amandastad,S003,Store_3,Melissatown,9,47097.00,0.05,402679.35,52752.80
2023-08-07,P0097,HP Think,Electronics,HP,C0960,Maria,Male,Karenville,S030,Store_30,Nicoleton,2,46822.00,0.20,74915.20,7750.93
2023-04-08,P0035,Apple Total,Electronics,Apple,C0219,Michael,Female,Ortizview,S010,Store_10,South Carla,9,37451.00,0.20,269647.20,38095.53
2023-03-03,P0259,Philips Assume,Home,Philips,C0346,Justin,Female,Meyersfurt,S040,Store_40,New Sandraton,1,48215.00,0.10,43393.50,10361.42
2023-12-04,P0255,Philips Office,Home,Philips,C0822,William,Female,Lawsonfurt,S008,Store_8,South Matthewport,2,34930.00,0.15,59381.00,8831.90
2023-10-08,P0013,Samsung Federal,Electronics,Samsung,C0932,Gary,Female,Jeanetteville,S041,Store_41,Burnshaven,4,31772.00,0.15,108024.80,16734.44
2023-09-14,P0215,IKEA Require,Home,IKEA,C0083,Tamara,Female,Wesleyfurt,S013,Store_13,Markmouth,2,5955.00,0.00,11910.00,2291.50
2023-03-08,P0458,Estee Lauder Business,Beauty,Estee Lauder,C0930,Olivia,Female,Jonathanburgh,S033,Store_33,Adamfurt,9,9009.00,0.15,68918.85,4495.12
2023-09-15,P0323,Oreo Everyone,Food,Oreo,C0439,Roger,Female,North Tammyside,S021,Store_21,Ellisonfurt,10,13264.00,0.20,106112.00,14998.24
2023-11-02,P0305,Nestle Record,Food,Nestle,C0036,Mathew,Female,Lunaland,S015,Store_15,Samanthaview,6,17410.00,0.00,104460.00,15565.79
2023-06-19,P0334,Oreo Determine,Food,Oreo,C0936,Sheila,Male,Simmonsside,S043,Store_43,West Cathy,7,11599.00,0.00,81193.00,20251.83
2023-02-22,P0074,Dell Lot,Electronics,Dell,C0547,Nathaniel,Female,West Belindamouth,S045,Store_45,East Brandon,2,3228.00,0.00,6456.00,978.09
2023-07-30,P0300,Tefal Together,Home,Tefal,C0263,Juan,Male,North Joseph,S001,Store_1,East Jonathanview,10,27004.00,0.10,243036.00,67631.92
2023-10-06,P0308,Nestle Down,Food,Nestle,C0165,Lindsey,Female,Hollyton,S006,Store_6,Alyssaview,9,43991.00,0.10,356327.10,54334.54
2023-04-12,P0360,Lays Why,Food,Lays,C0572,Luis,Female,Carolynview,S029,Store_29,Lake Kimberlyland,7,5071.00,0.05,33722.15,9376.19
2023-01-14,P0165,H&M No,Fashion,H&M,C0989,Teresa,Female,Nathanstad,S029,Store_29,Lake Kimberlyland,5,32654.00,0.15,138779.50,11736.18
2023-04-18,P0351,Lays Town,Food,Lays,C0164,Jacob,Male,Thomasfort,S048,Store_48,Williamsmouth,10,40347.00,0.10,363123.00,42564.30
2023-04-14,P0026,Apple Trade,Electronics,Apple,C0445,Tiffany,Female,Lake Melissafurt,S037,Store_37,South Tonyashire,5,9268.00,0.00,46340.00,8305.01
2023-05-11,P0181,Uniqlo It,Fashion,Uniqlo,C0504,Michael,Male,Jamesberg,S025,Store_25,Emilybury,4,27130.00,0.20,86816.00,25649.35
2023-12-30,P0328,Oreo American,Food,Oreo,C0764,Krista,Male,Amyberg,S041,Store_41,Burnshaven,1,32559.00,0.05,30931.05,7453.83
2023-06-20,P0262,Panasonic Assume,Home,Panasonic,C0856,Mario,Male,Fosterbury,S033,Store_33,Adamfurt,5,47282.00,0.00,236410.00,18232.46
2023-01-12,P0402,L'Oreal Statement,Beauty,L'Oreal,C0796,Jacob,Female,North Annaton,S040,Store_40,New Sandraton,2,33546.00,0.15,57028.20,3046.99
2023-06-08,P0491,Shiseido Nature,Beauty,Shiseido,C0273,Brittany,Female,Kellerfort,S046,Store_46,Lisaside,3,45675.00,0.00,137025.00,33965.64
2023-01-08,P0269,Panasonic Himself,Home,Panasonic,C0146,Jocelyn,Male,Jenniferfort,S029,Store_29,Lake Kimberlyland,2,34284.00,0.10,61711.20,13253.09
2023-11-03,P0290,Tefal Nearly,Home,Tefal,C0152,Leslie,Female,Mcconnellfurt,S037,Store_37,South Tonyashire,8,3484.00,0.10,25084.80,6444.80
2023-07-23,P0298,Tefal Share,Home,Tefal,C0780,David,Male,East Mark,S032,Store_32,Port Dannyborough,8,21383.00,0.05,162510.80,24576.84
2023-01-02,P0399,Pepsi Another,Food,Pepsi,C0457,Phillip,Female,Monicaland,S017,Store_17,Davidmouth,7,20932.00,0.15,124545.40,28171.71
2023-06-19,P0257,Philips Prove,Home,Philips,C0213,Stephanie,Male,Schultzstad,S021,Store_21,Ellisonfurt,9,39955.00,0.00,359595.00,27239.06
2023-10-03,P0410,L'Oreal Know,Beauty,L'Oreal,C0547,Nathaniel,Female,West Belindamouth,S016,Store_16,West Leah,6,41759.00,0.10,225498.60,35130.13
2023-01-01,P0236,Sealy Black,Home,Sealy,C0512,Stephanie,Male,North Markstad,S009,Store_9,North Curtishaven,7,35295.00,0.00,247065.00,44607.77
